EAN,Merk,Product,Categorie,Volume,Aantal,Inkoopprijs,Minimaal,Maximaal,Winkelprijs,Winstlaag,Winsthoog,SKU,Notities
3614272764897,Armani,Si Fiori Gif,EDP,50 ml ,0,47.5,78.95,81.95,112.89,2.939256198,5.096280992,ARM5352,Los �69.90
3614271535542,Armani,Si Giftset,EDP,100 ml,EDP,0,67.5,109.95,160.18,-73.82644628,5.228512397,ARM5314,
3614271695208,Armani,Si Giftset,EDP,50 ml ,0,46.95,79.95,124.05,-53.27644628,4.208264463,ARM5315,,undefined
3614272297685,Armani,Si Giftset,EDP,50 ml ,0,44.95,76.95,79.95,110.75,4.051239669,6.208264463,ARM5333,
3605522035300,Armani,Si Intense,EDP,100 ml,0,42,97.95,102.95,140.18,22.10041322,25.69545455,ARM5321,Parfum Offers �104.95
3605522035188,Armani,Si Intense,EDP,30 ml,0,35,56.5,79.5,-41.32644628,-0.702479339,ARM5292,,undefined
3605522035249,Armani,Si Intense,EDP,50 ml,0,37,64.95,74.95,110.48,3.373140496,10.56322314,ARM5360,Parfumloods �74.95
3614271994844,Armani,Si Passione,EDP,100 ml,6,53,84.95,94.95,144.72,1.753305785,8.94338843,ARM5322,Parfumloods �90.45
3614271994721,Armani,Si Passione,EDP,30 ml,0,28,49.95,59.95,73.22,1.588016529,8.778099174,ARM5361,Parfumloods �53
3614271994721,Armani,Si Passione,EDP,30 ml,40,30,-36.32,-36.32644628,,undefined,undefined,undefined,undefined
3614271994806,Armani,Si Passione,EDP,50 ml,0,37,64.95,74.95,102.88,3.373140496,10.56322314,ARM5362,Parfumloods �71
3614271994806,Armani,Si Passione,EDP,50 ml,40,40,-46.32,-46.32644628,,undefined,undefined,undefined,undefined
3614272542006,Armani,Si Passione ,EDP,30 ml ,0,33.45,59.95,64.95,83.21,3.328099174,6.923140496,ARM5353,Los �61.95
3614272799691,Armani,Si Passione ,EDP,50 ml ,0,48.5,79.95,83.95,112,2.658264463,5.534297521,ARM5354,Los �80.52
3614272635838,Armani,Si Passione ,EDP,100 ml,5,57,92.95,97.95,154.31,3.505371901,7.100413223,ARM5348,Dropshipping �99.39
3605522040588,Armani,Stronger Wit,EDT,100 ml,0,42.9,74.95,77.95,93.05,4.66322314,6.820247934,ARM5347,Lagere bemiddeling - �5.90
3614272299320,Armani,Stronger Wit,EDT,50 ml ,0,32.5,61.95,64.95,86.81,5.716115702,7.873140496,ARM5332,Los �61.08 - titel klopt niet
3605520347931,Armani,White for Hi,EDT,100 ml,0,32,119.95,208.95,-38.32644628,47.91859504,ARM5290,,undefined
3700494650053,Atelier Flou Hora ,EDP,100 ml,0,50,154.95,164.95,215,55.0838843,62.27396694,ATE3601,,undefined
3700494650008,Atelier Flou Shams,EDP,100 ml,0,50,154.95,164.95,215,55.0838843,62.27396694,ATE3602,,undefined
8002135133075,Atkinsons,Amber Empire,EDT,100 ml,0,40,69.95,84.95,133.94,3.968181818,14.75330579,ATK8522,EasyCosmetic �88.16
8002135139169,Atkinsons,His Majesty ,EDP,100 ml,0,50,119.95,190,-56.32644628,29.91859504,ATK8521,,undefined
8002135116955,Atkinsons,The Nupital ,EDT,100 ml,1,40,84.95,89.95,133.94,14.75330579,18.34834711,ATK8523,
3442151009278,Aviator,pour Homme,EDT,100 ml,0,27.95,54.95,-6.326446281,13.76983471,AVI2300,,undefined,undefined
3351500920037,Azzaro,Chrome,EDT,100 ml,0,22.95,49.95,59.95,89.79,6.638016529,13.82809917,AZZ9466,
3351500920068,Azzaro,Chrome,EDT,200 ml,0,33,53.95,102.5,-39.32644628,-0.535950413,AZZ9459,,undefined
3351500959686,Azzaro,Chrome Gifts,EDT,100 ml,0,29.5,54.95,89.95,-35.82644628,3.683057851,AZZ9458,,undefined
3351500952724,Azzaro,Now Men,EDT,80 ml,0,13,27.95,68.8,-19.32644628,0.769834711,AZZ9463,,undefined
3351500980406,Azzaro,pour Homme,EDT,100 ml,0,19,36.95,74.95,-25.32644628,1.240909091,AZZ9460,,undefined
3351500980086,Azzaro,pour Homme,EDT,200 ml,0,31,54.5,115.6,-37.32644628,1.859504132,AZZ9461,,undefined
3351500992669,Azzaro,pour Homme G,EDT,100 ml,0,28,47.95,91.3,-34.32644628,0.15,AZZ9462,,undefined
3351500956012,Azzaro,Visit for Wo,EDP,50 ml,0,39.95,67.8,-6.326446281,22.39793388,AZZ9464,,undefined,undefined
3351500002696,Azzaro,Wanted,EDT,50 ml,0,17,40.95,42.95,71.22,6.116942149,7.554958678,AZZ9467,100 ml �52.95
3351500003037,Azzaro,Wanted Gifts,EDT,50 ml ,0,30.95,56.95,81.22,-37.27644628,3.67107438,AZZ9465,,undefined
737052076911,Baldessarini,Ambr�,EDT,50 ml,0,18,35.95,59.8,-24.32644628,1.521900826,BLD4178,,undefined
4011700906017,Baldessarini,Ambr�,EDT,90 ml,0,23.5,43.95,44.95,72.5,1.773966942,2.492975207,BLD4174,
4011700906208,Baldessarini,Ambre Oud,EDP,90 ml,0,26.5,46.95,49.95,84.7,0.930991736,3.088016529,BLD4179,Beautyvault �45.78
4011700902019,Baldessarini,Baldessarini,EDC,75 ml,0,23.5,37.95,79.95,-29.82644628,-2.540082645,BLD4100,,undefined
4011700902699,Baldessarini,Black,EDT,75 ml,0,20,39.95,44.95,64.7,2.397933884,5.992975207,BLD4181,Ivendor �43.69
4011700919017,Baldessarini,Cool Force,EDT,50 ml,1,24.9,36.95,56.16,-31.22644628,-4.659090909,BLD4180,90 ml �43.95,undefined
737052449456,Baldessarini,Del Mar,EDT,50 ml,0,16.2,30.95,59.95,-22.52644628,-0.273140496,BLD4175,,undefined
4011700904013,Baldessarini,Del Mar,EDT,90 ml,0,19.5,35.95,77.95,-25.82644628,0.021900826,BLD4176,,undefined
737052152189,Baldessarini,Del Mar Marb,EDT,50 ml,0,15.12,30.95,54.95,-21.44644628,0.806859504,BLD4177,,undefined
3614222809265,Balenciaga,B Intense,EDP,30 ml,5,12,34.95,39.95,57.96,6.802892562,10.39793388,BAL2501,
3607342021358,Balenciaga,Paris,EDP,30 ml,17,26,46.95,51.95,81,1.430991736,5.026033058,BAL2502,Nr1parfumerie �46.89
3607342023062,Balenciaga,Paris,EDP,50 ml,0,61.95,88.95,-6.326446281,38.2161157,BAL2500,,undefined,undefined
3386460047357,Balmain,Extatic,EDP,90 ml,0,19,39.95,45.95,60.59,3.397933884,7.711983471,BLM9601,Parfum Offers �46.95
7640163970012,Bentley,Infinite,EDT,100 ml,0,17,36.95,39.95,62.5,3.240909091,5.397933884,BEN5601,NooRoyal �37
7640163970029,Bentley,Infinite Int,EDP,100 ml,0,20,38.95,44.95,67.5,1.67892562,5.992975207,BEN5602,ParfumMaster �39.19
7640163971286,Bentley,Infinite Rus,EDT,60 ml,3,12,29.95,34.95,44.5,3.20785124,6.802892562,BEN5603,Bemiddeling - �0.41 | Parfumeasy �32
7640171190327,Bentley,Momentum,EDT,100 ml,1,19,38.95,43.95,62.5,2.67892562,6.273966942,BEN5604,Bottled Heaven �38.99
7640171191140,Bentley,Momentum Unl,EDT,100 ml,0,20,38.95,39.95,60.5,1.67892562,2.397933884,BEN5605,Prijslimiet �39.95
4011700362141,Betty Barclay,Beautiful Ed,EDP,20 ml,0,6.2,19.95,22.95,24.52,1.817768595,3.974793388,BET4501,Drogimarkt �25.60
4011700362158,Betty Barclay,Beautiful Ed,EDT,50 ml,0,8.5,24.95,28.95,33.49,3.112809917,5.988842975,BET4502,Parfumswinkel �31.89
4011700364282,Betty Barclay,Bohemian Rom,EDP,20 ml,0,6.2,19.95,22.95,24.52,1.817768595,3.974793388,BET4503,Drogisterij.net �27.19
4011700364305,Betty Barclay,Bohemian Rom,EDT,50 ml,0,8.5,24.95,28.95,33.49,3.112809917,5.988842975,BET4504,Drogimarkt �34.56
4011700337460,Betty Barclay,Pure Pastel ,EDP,20 ml,1,6.2,19.95,22.95,24.52,1.817768595,3.974793388,BET4505,Parfumswinkel �25.13
4011700337477,Betty Barclay,Pure Pastel ,EDT,20 ml,1,5.2,17.95,20.95,22.52,1.379752066,3.53677686,BET4506,Parfumswinkel �21.18
4011700337422,Betty Barclay,Pure Pastel ,EDP,20 ml,1,6.2,19.95,22.95,24.52,1.817768595,3.974793388,BET4507,Parfumswinkel �25.13
4011700337439,Betty Barclay,Pure Pastel ,EDT,20 ml,2,5.2,17.95,20.95,22.52,1.379752066,3.53677686,BET4508,
3607344343892,Beyonc�,Heat,EDP,100 ml,0,22.95,50.5,-6.326446281,10.17479339,BEY6300,,undefined,undefined
3607340302565,Beyonc�,Heat Rush,EDT,100 ml,0,19.95,50.5,-6.326446281,8.017768595,BEY6301,,undefined,undefined
3607346189726,Beyonc�,Midnight Hea,EDP,30 ml,0,20.95,26.66,-6.326446281,8.73677686,BEY6302,,undefined,undefined
3607344972962,Beyonc�,Pulse,EDP,50 ml,0,39.95,50.5,-6.326446281,22.39793388,BEY6303,,undefined,undefined
3607348700844,Beyonc�,Pulse NYC,EDP,50 ml,0,28.95,50.5,-6.326446281,14.48884298,BEY6304,,undefined,undefined
3367729202403,Biotherm,Eau D'�nergi,EDT,100 ml,0,9.75,33.95,47.27,-16.07644628,8.333884298,BIO2203,,undefined
3614272491007,Biotherm,Eau Fusion,EDT,100 ml,0,23.5,44.95,46.95,48.88,2.492975207,3.930991736,BIO2205,EasyCosmetic �43.33
3614271640826,Biotherm,Eau Relax,EDT,100 ml,0,9.75,33.95,47.27,-16.07644628,8.333884298,BIO2204,,undefined
3367729571097,Biotherm,Eau Vitamin�,EDT,100 ml,0,9.75,34.95,47.27,-16.07644628,9.052892562,BIO2201,,undefined
3614270274671,Biotherm,L'Eau,EDT,100 ml,0,9.75,34.95,47.27,-16.07644628,9.052892562,BIO2202,,undefined
3614223750535,Bottega Veneta,Eau de Velou,EDP,50 ml,0,27,64.95,69.95,99.96,13.3731405,16.96818182,BOT5206,Lagere bemiddeling
3614222442875,Bottega Veneta,Eau Sensuell,EDP,50 ml,0,18,74.95,90.68,-24.32644628,29.56322314,BOT5204,,undefined
3614222443049,Bottega Veneta,Eau Sensuell,EDP,75 ml,0,30,94.95,111.08,-36.32644628,31.94338843,BOT5205,,undefined
3607343871754,Bottega Veneta,Essence Arom,EDC,50 ml,0,28,44.95,56.11,-34.32644628,-2.007024793,BOT5201,,undefined
3607343866743,Bottega Veneta,Giftset,EDP,50 ml ,0,38,68.95,98.01,-44.32644628,5.249173554,BOT5202,,undefined
3614224152109,Bottega Veneta,Giftset,EDP,50 ml ,0,38,68.95,98.01,-44.32644628,5.249173554,BOT5203,,undefined
3607343827768,Bottega Veneta,Knot Eau Flo,EDP,30 ml,0,15,34.95,41.95,68.69,3.802892562,8.835950413,BOT5207,Parfumloods �41.95
3607343589178,Bottega Veneta,pour Homme,EDT,200 ml,0,45,94.95,99.95,135.3,16.94338843,20.53842975,BOT5208,
3386460036351,Boucheron,Femme,EDP,100 ml,0,33.5,57.95,99.95,-39.82644628,1.840082645,BOU9813,,undefined
3577580001163,Boucheron,Femme,EDP,50 ml,0,29.95,74.9,-6.326446281,15.20785124,BOU9824,,undefined,undefined
3386460036757,Boucheron,Femme,EDT,100 ml,0,26.5,43.95,89.95,-32.82644628,-1.226033058,BOU9814,,undefined
3386460080194,Boucheron,Iris de Syra,EDP,125 ml,0,30,124.95,129.95,190,53.51363636,57.10867769,BOU9826,
3386460036467,Boucheron,Ja�pur Brace,EDP,100 ml,0,22,38.95,93.85,-28.32644628,-0.32107438,BOU9825,,undefined
3386460036528,Boucheron,Ja�pur Homme,EDP,100 ml,0,31,49.5,93.5,-37.32644628,-1.73553719,BOU9823,,undefined
3386460036504,Boucheron,Ja�pur Homme,EDT,100 ml,0,25.75,42.5,77.95,-32.07644628,-1.518595041,BOU9816,,undefined
3577580603046,Boucheron,Ja�pur Homme,EDT,50 ml,0,19.44,37.5,52.95,-25.76644628,1.196363636,BOU9817,,undefined
3577586000047,Boucheron,Ja�pur Homme,EDT,100 ml,0,21.6,44.5,65.95,-27.92644628,4.069421488,BOU9818,,undefined
3577588000052,Boucheron,Miss Boucher,EDP,100 ml,2,21.5,39.95,44.95,107.95,0.897933884,4.492975207,BOU9819,ParfumMaster �39.89
3386460080224,Boucheron,Neroli,EDP,125 ml,3,59.81,-66.13,-66.13644628,Trend-shop �99.60,undefined,undefined,undefined,undefined
3577580202089,Boucheron,pour Homme,EDP,100 ml,0,30,45.95,89.95,-36.32644628,-3.288016529,BOU9820,,undefined
3386460036405,Boucheron,pour Homme,EDT,100 ml,0,16,33.95,39.95,79.95,2.083884298,6.397933884,BOU9821,Parfum Offers �39
3577582000041,Boucheron,pour Homme F,EDT,100 ml,0,26,51.5,79.95,-32.32644628,4.702479339,BOU9822,,undefined
3386460087056,Boucheron,Quatre Absol,EDP,100 ml,0,25,50.95,56.95,106.85,5.307024793,9.62107438,BOU9830,Parfum Offers �52.95
3386460106191,Boucheron,Quatre Absol,EDP,100 ml,2,26,47.95,52.95,106.85,2.15,5.745041322,BOU9831,Cheapparfum �70 | Los �45.95
3386460066075,Boucheron,Quatre,EDP,100 ml,0,26.9,49.95,56.95,95.89,2.688016529,7.72107438,BOU9827,ParfumMaster �52.89
3386460066075,Boucheron,Quatre,EDP,100 ml,14,26.5,-32.82,-32.82644628,Parfum Outlet �54.95,undefined,undefined,undefined,undefined
3386460087117,Boucheron,Quatre pour ,EDP,100 ml,0,22,41.95,47.95,92.42,1.835950413,6.15,BOU9832,Parfum Offers �49.95
3386460066136,Boucheron,Quatre pour ,EDT,100 ml,0,22,40.95,46.95,82.42,1.116942149,5.430991736,BOU9828,Parfumeasy �37.75
3386460097024,Boucheron,Quatre pour ,EDT,100 ml,0,26,48.95,51.95,92.42,2.869008264,5.026033058,BOU9829,Los �37.75
719346094665,Britney Spears,Midnight Fan,EDP,100 ml,0,19.44,29.95,67.95,-25.76644628,-4.23214876,BRI2541,,undefined
719346155618,Britney Spears,Midnight Fan,EDP,15 ml,0,3.9,14.95,29.95,-10.22644628,0.522727273,BRI2542,100 ml �32.74,undefined
4082800160159,Bruno Banani,About Men,EDT,50 ml,0,17.95,24.87,-6.326446281,6.579752066,BRU8464,,undefined,undefined
737052599663,Bruno Banani,Dangerous Ma,Deospr,150 ml,0,2.87,11.95,24.48,-9.196446281,-0.604297521,BRU8470,Prijslimiet �11.95,undefined
737052508641,Bruno Banani,Dangerous Ma,EDT,30 ml,0,10,19.5,23.95,-16.32644628,-2.305785124,BRU8455,,undefined
737052508689,Bruno Banani,Dangerous Ma,EDT,50 ml,1,6.9,19.5,22.5,27.33,0.794214876,2.951239669,BRU8482,Drogisterijplus �14.50
737052508726,Bruno Banani,Dangerous Ma,EDT,75 ml,0,26.95,34.95,-6.326446281,13.05082645,BRU8465,,undefined,undefined
737052591681,Bruno Banani,Dangerous Wo,EDT,100 ml,0,32.95,41.9,-6.326446281,17.36487603,BRU8466,,undefined,undefined
737052591643,Bruno Banani,Dangerous Wo,EDT,60 ml,0,12.5,26.95,34.95,-18.82644628,0.550826446,BRU8459,,undefined
737052880679,Bruno Banani,Dangerous Wo,EDT,20 ml ,0,6.5,18.95,21.95,28.93,0.798760331,2.955785124,BRU8477,
3614226778864,Bruno Banani,Dortmund BVB,EDT,50 ml,0,7.25,19.95,22.95,29.95,0.767768595,2.924793388,BRU8471,
737052599618,Bruno Banani,Made for Men,Deospr,150 ml,0,2.87,11.95,24.48,-9.196446281,-0.604297521,BRU8473,Prijslimiet �11.95,undefined
737052274621,Bruno Banani,Made for Men,EDT,30 ml,0,10,19.5,23.95,-16.32644628,-2.305785124,BRU8456,,undefined
737052274669,Bruno Banani,Made for Men,EDT,50 ml,0,10,21.95,29.95,-16.32644628,-0.544214876,BRU8463,,undefined
737052274683,Bruno Banani,Made for Men,EDT,75 ml,0,11,24.95,34.95,-17.32644628,0.612809917,BRU8460,,undefined
737052385914,Bruno Banani,Made for Wom,EDP,40 ml,0,8.5,21.95,23.95,37.23,0.955785124,2.393801653,BRU8472,
737052386003,Bruno Banani,Made for Wom,EDT,40 ml,0,18.95,30.23,-6.326446281,7.298760331,BRU8467,,undefined,undefined
737052386041,Bruno Banani,Made for Wom,EDT,60 ml,0,12.5,22.95,34.95,-18.82644628,-2.325206612,BRU8461,,undefined
8005610326931,Bruno Banani,Magic Man,EDT,30 ml,0,5.84,15.95,24.35,-12.16644628,-0.698264463,BRU8480,Lagere bemiddeling - �1.74 | 50 ml �19.81,undefined
8005610326962,Bruno Banani,Magic Man,EDT,50 ml,0,9,21.5,24.95,29.22,0.132231405,2.612809917,BRU8474,
737052119854,Bruno Banani,Magic Man,EDT,75 ml,0,12,22.95,34.95,-18.32644628,-1.825206612,BRU8462,,undefined
737052215983,Bruno Banani,Magic Woman,EDT,20 ml,0,5.25,16.5,18.39,-11.57644628,0.287190083,BRU8479,Bol.com �13.99,undefined
4004711119309,Bruno Banani,Man Deostick,38,5.8,11.95,24.48,-12.12,-3.534297521,BRU8478,Bemiddeling - �1.06,undefined,undefined,undefined
4004711113703,Bruno Banani,Man,EDT,50 ml,0,12,24.95,29.95,-18.32644628,-0.387190083,BRU8457,,undefined
4082800351304,Bruno Banani,Pure Man,EDT,30 ml,0,10,23.95,26.95,-16.32644628,0.893801653,BRU8458,,undefined
730870139097,Bruno Banani,Pure Man,EDT,50 ml,0,6.5,17.95,29.22,-12.82644628,0.079752066,BRU8476,Drogisterij Verberne �19.99,undefined
737052056913,Bruno Banani,Pure Woman,EDT,40 ml,0,15.95,24.87,-6.326446281,5.141735537,BRU8468,,undefined,undefined
737052885278,Bruno Banani,Woman,EDP,40 ml,0,9.95,23.5,24.5,32.82,0.620247934,1.339256198,BRU8475,
737052903606,Bruno Banani,Woman,EDT,20 ml,0,4.9,16.95,23.12,-11.22644628,0.960743802,BRU8481,40 ml �22.95 | Prijslimiet �16.95,undefined
737052885131,Bruno Banani,Woman,EDT,40 ml,0,7.9,20.95,22.95,34.13,0.83677686,2.274793388,BRU8483,20 ml �16.95
737052880969,Bruno Banani,Woman Giftse,EDT,20 ml ,0,5.95,18.95,20.95,24.93,1.348760331,2.78677686,BRU8469,
3014230021039,Brut Brut,,EDT,100 ml,0,11.95,26.95,-6.326446281,2.265702479,BRT3200,,undefined,undefined
5045358591140,Burberry,Body,EDP,35 ml,0,12,27.95,29.95,65.1,1.769834711,3.20785124,BUR8813,
5045352419150,Burberry,Body,EDP,60 ml,0,22,42.5,76,-28.32644628,2.231404959,BUR8790,,undefined
5045352419129,Burberry,Body,EDP,85 ml,0,23,42.95,100,-29.32644628,1.554958678,BUR8791,,undefined
3386460045421,Burberry,Body,EDT,35 ml,0,12,27.95,29.95,55.1,1.769834711,3.20785124,BUR8798,60 ml �36.07
3386460044202,Burberry,Body Giftset,EDP,60 ml ,0,47.5,86,-6.326446281,27.82644628,BUR8795,,undefined,undefined
3386460038089,Burberry,Body Giftset,EDP,85 ml ,0,49.95,109,-6.326446281,29.58801653,BUR8796,,undefined,undefined
5045352410393,Burberry,Body Intense,EDP,60 ml,0,15,27.95,87.74,-21.32644628,-1.230165289,BUR8799,,undefined
3386460035606,Burberry,Body Intense,EDP,85 ml,0,49.95,119.36,-6.326446281,29.58801653,BUR8800,,undefined,undefined
5045418236974,Burberry,Body Tender,EDT,3 x 15,0,16.5,32.95,76.95,-22.82644628,0.864876033,BUR8784,,undefined
5045377630653,Burberry,Body Tender,EDT,35 ml,0,18,30.95,61.2,-24.32644628,-2.073140496,BUR8793,,undefined
5045377630622,Burberry,Body Tender,EDT,60 ml,0,13,29.5,68,-19.32644628,1.884297521,BUR8783,,undefined
5045377630592,Burberry,Body Tender,EDT,85 ml,0,21,39.95,44.95,89.01,1.397933884,4.992975207,BUR8741,Sensa Parfums �39.95
3386463021842,Burberry,Brit Bodylot,0,14,31,36.95,-20.32,1.962809917,BUR8742,,undefined,undefined,undefined
3136664019168,Burberry,Brit,EDP,100 ml,0,26.5,54.95,87.95,-32.82644628,6.683057851,BUR8743,,undefined
3136664019175,Burberry,Brit,EDP,50 ml,0,21,51.95,63.95,-27.32644628,10.02603306,BUR8792,,undefined
5045411327044,Burberry,Brit,EDT,100 ml,0,28.5,47.5,47.95,76.95,-0.673553719,-0.35,BUR8744,49.005
3386463021804,Burberry,Brit,EDT,30 ml,0,18,24.95,42.5,-24.32644628,-6.387190083,BUR8745,,undefined
5045252667941,Burberry,Brit,EDT,50 ml,0,16,28.5,53.95,-22.32644628,-1.834710744,BUR8746,,undefined
5045252668009,Burberry,Brit for Men,EDT,100 ml,0,19,37.95,40.95,74.95,1.959917355,4.116942149,BUR8747,Parfum Offers �42
3386463023631,Burberry,Brit for Men,EDT,30 ml,0,17,21.95,42.5,-23.32644628,-7.544214876,BUR8748,,undefined
5045252668030,Burberry,Brit for Men,EDT,50 ml,0,17,32.95,54.95,-23.32644628,0.364876033,BUR8749,,undefined
3386460045315,Burberry,Brit for Men,EDT,100 ml,0,15,49.95,72.5,-21.32644628,14.58801653,BUR8750,,undefined
3386460026314,Burberry,Brit Limited,EDP,100 ml,0,30,39.95,94.95,-36.32644628,-7.602066116,BUR8751,,undefined
3386460026338,Burberry,Brit Limited,EDT,100 ml,0,39.95,82.95,-6.326446281,22.39793388,BUR8801,107.6295,undefined,undefined
3386463025345,Burberry,Brit Red,EDP,50 ml,0,89.95,112.5,-6.326446281,58.34834711,BUR8802,,undefined,undefined
5045415436940,Burberry,Brit Rhythm,EDT,50 ml,0,13,23.95,59.95,-19.32644628,-2.106198347,BUR8804,,undefined
5045415436919,Burberry,Brit Rhythm,EDT,90 ml,0,17,31.95,83.79,-23.32644628,-0.354132231,BUR8803,,undefined
5045410636437,Burberry,Brit Rhythm ,EDT,90 ml,0,38.95,79.79,-6.326446281,21.67892562,BUR8797,,undefined,undefined
5045252667392,Burberry,for Men,EDT,100 ml,0,23.5,36.95,74.95,-29.82644628,-3.259090909,BUR8781,,undefined
3136664002153,Burberry,for Men,EDT,30 ml,0,12,24.95,37.95,-18.32644628,-0.387190083,BUR8752,,undefined
3386460080026,Burberry,for Men,EDT,50 ml,0,19.5,29.95,54.95,-25.82644628,-4.29214876,BUR8782,,undefined
3614226905789,Burberry,for Men,EDT,50 ml,10,13,-19.32,-19.32644628,,undefined,undefined,undefined,undefined
3386460090018,Burberry,for Women,EDP,100 ml,0,19,39.95,44.95,79.95,3.397933884,6.992975207,BUR8789,Bemiddeling - �2.72 | ParfumMaster �43
3386460090032,Burberry,for Women,EDP,30 ml,0,17,24.95,58.5,-23.32644628,-5.387190083,BUR8794,,undefined
3614227693876,Burberry,Her,EDP,100 ml,0,30,91.95,122.37,-36.32644628,29.78636364,BUR8812,,undefined
3386463038888,Burberry,London,EDP,100 ml,0,26.5,40.95,89.95,-32.82644628,-3.383057851,BUR8754,,undefined
3386463038901,Burberry,London,EDP,30 ml,0,18,27.5,64.95,-24.32644628,-4.553719008,BUR8755,,undefined
3386463038895,Burberry,London,EDP,50 ml,0,21.95,40.5,41.5,44.95,0.84338843,1.562396694,BUR8756,
3386463039625,Burberry,London for M,EDT,100 ml,0,22,38.95,72.5,-28.32644628,-0.32107438,BUR8757,,undefined
3386463039649,Burberry,London for M,EDT,30 ml,0,18,27.5,42.5,-24.32644628,-4.553719008,BUR8758,,undefined
3386463039632,Burberry,London for M,EDT,50 ml,0,19,34.5,54,-25.32644628,-0.520661157,BUR8759,,undefined
5045497416274,Burberry,Mr Burberry,EDP,150 ml,0,34,66.95,121.39,-40.32644628,7.811157025,BUR8807,,undefined
5045456747685,Burberry,Mr Burberry,EDT,100 ml,0,24.9,46.95,51.95,89.78,2.530991736,6.126033058,BUR8809,ParfumMaster �44.89
5045456773318,Burberry,Mr Burberry,EDT,150 ml,1,29.9,52.95,57.95,109.3,1.845041322,5.440082645,BUR8816,Parfumeasy �47
5045456747654,Burberry,Mr Burberry,EDT,50 ml,0,28,36.95,65.3,-34.32644628,-7.759090909,BUR8808,,undefined
5045499485797,Burberry,Mr Burberry ,EDP,50 ml ,0,28.95,51.95,54.95,84.18,2.076033058,4.233057851,BUR8814,ParfumMaster �39.89
5045497481715,Burberry,Mr Burberry ,EDT,100 ml,0,30,57.95,106,-36.32644628,5.340082645,BUR8806,,undefined
5045491010843,Burberry,Mr Burberry ,EDT,50 ml ,0,33,54.5,86,-39.32644628,-0.140495868,BUR8785,,undefined
5045551783670,Burberry,Mr Burberry ,EDT,50 ml,0,25,44.95,75.3,-31.32644628,0.992975207,BUR8811,,undefined
5045493329011,Burberry,My Burberry ,EDP,90 ml,0,30,67.95,72.95,126.49,12.53016529,16.12520661,BUR8805,Parfum Offers �74.95
5045498902158,Burberry,My Burberry ,EDP,50 ml,0,25,54.95,59.95,89.78,8.183057851,11.77809917,BUR8810,
5045419039628,Burberry,My Burberry,EDP,50 ml,0,25,53.95,86,-31.32644628,7.464049587,BUR8787,,undefined
5045419039611,Burberry,My Burberry,EDP,90 ml,0,42,71.95,122,-48.32644628,3.406198347,BUR8788,,undefined
5045497638805,Burberry,My Burberry ,EDP,50 ml ,0,28,51.95,57.95,99.19,3.026033058,7.340082645,BUR8815,Los �53.65
3386460018647,Burberry,Sport for Me,EDT,50 ml,0,18,39.95,54,-24.32644628,4.397933884,BUR8760,,undefined
3386460018630,Burberry,Sport for Me,EDT,75 ml,0,22,44.95,72.5,-28.32644628,3.992975207,BUR8761,,undefined
3386460018494,Burberry,Sport for Wo,EDT,50 ml,0,18,37,54.95,-24.32644628,2.276859504,BUR8762,,undefined
3386460018487,Burberry,Sport for Wo,EDT,75 ml,0,22,39.95,81.95,-28.32644628,0.397933884,BUR8763,,undefined
3386460006972,Burberry,The Beat,EDP,50 ml,0,23.5,36.95,62.5,-29.82644628,-3.259090909,BUR8764,,undefined
3386460006965,Burberry,The Beat,EDP,75 ml,0,26.5,41.95,77.95,-32.82644628,-2.664049587,BUR8765,,undefined
3386460016520,Burberry,The Beat,EDT,75 ml,0,25.92,48.5,54.95,-32.24644628,2.625454545,BUR8766,,undefined
3386460013611,Burberry,The Beat for,EDT,100 ml,0,24,31.95,76.95,-30.32644628,-7.354132231,BUR8767,,undefined
3386460013628,Burberry,The Beat for,EDT,50 ml,0,18.5,24.95,55.95,-24.82644628,-6.887190083,BUR8768,,undefined
3386460007016,Burberry,The Beat,Shower,150 ml,0,12,29.95,42.95,-18.32644628,3.20785124,BUR8769,,undefined
